Model,MDO3052
Firmware Version,1.14

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,2e-06
Horizontal Delay,4.98e-06
Sample Interval,2e-09
Record Length,10000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.05
Vertical Position,-0.92
,
,
,
Label,
TIME,CH1
1.201200e-05,0.118
1.201400e-05,0.138
1.201600e-05,0.108
1.201800e-05,0.114
1.202000e-05,0.104
1.202200e-05,0.108
1.202400e-05,0.096
1.202600e-05,0.106
1.202800e-05,0.082
1.203000e-05,0.094
1.203200e-05,0.068
1.203400e-05,0.082
1.203600e-05,0.06
1.203800e-05,0.068
1.204000e-05,0.052
1.204200e-05,0.06
1.204400e-05,0.046
1.204600e-05,0.052
1.204800e-05,0.036
1.205000e-05,0.044
1.205200e-05,0.03
1.205400e-05,0.036
1.205600e-05,0.022
1.205800e-05,0.028
1.206000e-05,0.014
1.206200e-05,0.022
1.206400e-05,0.006
1.206600e-05,0.014
1.206800e-05,0.002
1.207000e-05,0.008
1.207200e-05,-0.006
1.207400e-05,0
1.207600e-05,-0.012
1.207800e-05,-0.006
1.208000e-05,-0.018
1.208200e-05,-0.014
1.208400e-05,-0.024
1.208600e-05,-0.018
1.208800e-05,-0.028
1.209000e-05,-0.022
1.209200e-05,-0.032
1.209400e-05,-0.028
1.209600e-05,-0.036
1.209800e-05,-0.032
1.210000e-05,-0.038
1.210200e-05,-0.036
1.210400e-05,-0.044
1.210600e-05,-0.04
1.210800e-05,-0.048
1.211000e-05,-0.042
1.211200e-05,-0.05
1.211400e-05,-0.046
1.211600e-05,-0.052
1.211800e-05,-0.048
1.212000e-05,-0.052
1.212200e-05,-0.05
1.212400e-05,-0.056
1.212600e-05,-0.05
1.212800e-05,-0.056
1.213000e-05,-0.052
1.213200e-05,-0.058
1.213400e-05,-0.052
1.213600e-05,-0.058
1.213800e-05,-0.054
1.214000e-05,-0.058
1.214200e-05,-0.056
1.214400e-05,-0.06
1.214600e-05,-0.056
1.214800e-05,-0.062
1.215000e-05,-0.058
1.215200e-05,-0.062
1.215400e-05,-0.058
1.215600e-05,-0.062
1.215800e-05,-0.06
1.216000e-05,-0.064
1.216200e-05,-0.06
1.216400e-05,-0.064
1.216600e-05,-0.06
1.216800e-05,-0.064
1.217000e-05,-0.06
1.217200e-05,-0.062
1.217400e-05,-0.056
1.217600e-05,-0.058
1.217800e-05,-0.056
1.218000e-05,-0.056
1.218200e-05,-0.05
1.218400e-05,-0.052
1.218600e-05,-0.046
1.218800e-05,-0.044
1.219000e-05,-0.036
1.219200e-05,-0.034
1.219400e-05,-0.01
1.219600e-05,-0.004
1.219800e-05,0.06
1.220000e-05,0.07
1.220200e-05,0.136
1.220400e-05,0.14
1.220600e-05,0.16
1.220800e-05,0.142
1.221000e-05,0.16
1.221200e-05,0.116
1.221400e-05,0.138
1.221600e-05,0.108
1.221800e-05,0.114
1.222000e-05,0.104
1.222200e-05,0.106
1.222400e-05,0.096
1.222600e-05,0.104
1.222800e-05,0.08
1.223000e-05,0.094
1.223200e-05,0.07
1.223400e-05,0.078
1.223600e-05,0.06
1.223800e-05,0.068
1.224000e-05,0.052
1.224200e-05,0.06
1.224400e-05,0.046
1.224600e-05,0.052
1.224800e-05,0.038
1.225000e-05,0.046
1.225200e-05,0.032
1.225400e-05,0.038
1.225600e-05,0.02
1.225800e-05,0.03
1.226000e-05,0.014
1.226200e-05,0.022
1.226400e-05,0.008
1.226600e-05,0.016
1.226800e-05,0
1.227000e-05,0.008
1.227200e-05,-0.008
1.227400e-05,0.002
1.227600e-05,-0.012
1.227800e-05,-0.006
1.228000e-05,-0.02
1.228200e-05,-0.012
1.228400e-05,-0.024
1.228600e-05,-0.018
1.228800e-05,-0.028
1.229000e-05,-0.022
1.229200e-05,-0.032
1.229400e-05,-0.026
1.229600e-05,-0.036
1.229800e-05,-0.032
1.230000e-05,-0.038
1.230200e-05,-0.034
1.230400e-05,-0.042
1.230600e-05,-0.04
1.230800e-05,-0.048
1.231000e-05,-0.042
1.231200e-05,-0.05
1.231400e-05,-0.046
1.231600e-05,-0.052
1.231800e-05,-0.048
1.232000e-05,-0.052
1.232200e-05,-0.05
1.232400e-05,-0.054
1.232600e-05,-0.05
1.232800e-05,-0.056
1.233000e-05,-0.052
1.233200e-05,-0.056
1.233400e-05,-0.054
1.233600e-05,-0.058
1.233800e-05,-0.052
1.234000e-05,-0.058
1.234200e-05,-0.056
1.234400e-05,-0.064
1.234600e-05,-0.058
1.234800e-05,-0.06
1.235000e-05,-0.056
1.235200e-05,-0.062
1.235400e-05,-0.058
1.235600e-05,-0.062
1.235800e-05,-0.06
1.236000e-05,-0.062
1.236200e-05,-0.058
1.236400e-05,-0.064
1.236600e-05,-0.06
1.236800e-05,-0.064
1.237000e-05,-0.058
1.237200e-05,-0.06
1.237400e-05,-0.058
1.237600e-05,-0.06
1.237800e-05,-0.056
1.238000e-05,-0.056
1.238200e-05,-0.05
1.238400e-05,-0.052
1.238600e-05,-0.046
1.238800e-05,-0.046
1.239000e-05,-0.034
1.239200e-05,-0.034
1.239400e-05,-0.012
1.239600e-05,-0.002
1.239800e-05,0.062
1.240000e-05,0.072
1.240200e-05,0.134
1.240400e-05,0.142
1.240600e-05,0.16
1.240800e-05,0.14
1.241000e-05,0.16
1.241200e-05,0.118
1.241400e-05,0.14
1.241600e-05,0.106
1.241800e-05,0.114
1.242000e-05,0.102
1.242200e-05,0.106
1.242400e-05,0.096
1.242600e-05,0.104
1.242800e-05,0.082
1.243000e-05,0.094
1.243200e-05,0.07
1.243400e-05,0.082
1.243600e-05,0.058
1.243800e-05,0.066
1.244000e-05,0.052
1.244200e-05,0.06
1.244400e-05,0.046
1.244600e-05,0.052
1.244800e-05,0.038
1.245000e-05,0.046
1.245200e-05,0.028
1.245400e-05,0.038
1.245600e-05,0.022
1.245800e-05,0.03
1.246000e-05,0.016
1.246200e-05,0.024
1.246400e-05,0.006
1.246600e-05,0.014
1.246800e-05,0
1.247000e-05,0.006
1.247200e-05,-0.006
1.247400e-05,0
1.247600e-05,-0.014
1.247800e-05,-0.006
1.248000e-05,-0.018
1.248200e-05,-0.012
1.248400e-05,-0.022
1.248600e-05,-0.018
1.248800e-05,-0.03
1.249000e-05,-0.024
1.249200e-05,-0.032
1.249400e-05,-0.028
1.249600e-05,-0.038
1.249800e-05,-0.032
1.250000e-05,-0.04
1.250200e-05,-0.036
1.250400e-05,-0.044
1.250600e-05,-0.038
1.250800e-05,-0.048
1.251000e-05,-0.044
1.251200e-05,-0.05
1.251400e-05,-0.046
1.251600e-05,-0.052
1.251800e-05,-0.048
1.252000e-05,-0.052
1.252200e-05,-0.05
1.252400e-05,-0.054
1.252600e-05,-0.05
1.252800e-05,-0.056
1.253000e-05,-0.052
1.253200e-05,-0.056
1.253400e-05,-0.054
1.253600e-05,-0.058
1.253800e-05,-0.054
1.254000e-05,-0.058
1.254200e-05,-0.056
1.254400e-05,-0.06
1.254600e-05,-0.056
1.254800e-05,-0.062
1.255000e-05,-0.058
1.255200e-05,-0.064
1.255400e-05,-0.058
1.255600e-05,-0.064
1.255800e-05,-0.058
1.256000e-05,-0.064
1.256200e-05,-0.06
1.256400e-05,-0.064
1.256600e-05,-0.062
1.256800e-05,-0.064
1.257000e-05,-0.06
1.257200e-05,-0.062
1.257400e-05,-0.058
1.257600e-05,-0.058
1.257800e-05,-0.054
1.258000e-05,-0.056
1.258200e-05,-0.05
1.258400e-05,-0.05
1.258600e-05,-0.046
1.258800e-05,-0.046
1.259000e-05,-0.038
1.259200e-05,-0.034
1.259400e-05,-0.012
1.259600e-05,-0.004
1.259800e-05,0.062
1.260000e-05,0.072
1.260200e-05,0.136
1.260400e-05,0.14
1.260600e-05,0.16
1.260800e-05,0.142
1.261000e-05,0.16
1.261200e-05,0.118
1.261400e-05,0.142
1.261600e-05,0.106
1.261800e-05,0.116
1.262000e-05,0.104
1.262200e-05,0.108
1.262400e-05,0.096
1.262600e-05,0.104
1.262800e-05,0.082
1.263000e-05,0.096
1.263200e-05,0.07
1.263400e-05,0.082
1.263600e-05,0.06
1.263800e-05,0.068
1.264000e-05,0.052
1.264200e-05,0.058
1.264400e-05,0.046
1.264600e-05,0.052
1.264800e-05,0.036
1.265000e-05,0.044
1.265200e-05,0.03
1.265400e-05,0.036
1.265600e-05,0.02
1.265800e-05,0.03
1.266000e-05,0.014
1.266200e-05,0.024
1.266400e-05,0.008
1.266600e-05,0.014
1.266800e-05,0
1.267000e-05,0.008
1.267200e-05,-0.006
1.267400e-05,0
1.267600e-05,-0.014
1.267800e-05,-0.006
1.268000e-05,-0.016
1.268200e-05,-0.012
1.268400e-05,-0.024
1.268600e-05,-0.018
1.268800e-05,-0.028
1.269000e-05,-0.02
1.269200e-05,-0.032
1.269400e-05,-0.026
1.269600e-05,-0.036
1.269800e-05,-0.03
1.270000e-05,-0.038
1.270200e-05,-0.036
1.270400e-05,-0.044
1.270600e-05,-0.04
1.270800e-05,-0.048
1.271000e-05,-0.044
1.271200e-05,-0.05
1.271400e-05,-0.046
1.271600e-05,-0.052
1.271800e-05,-0.048
1.272000e-05,-0.052
1.272200e-05,-0.05
1.272400e-05,-0.054
1.272600e-05,-0.05
1.272800e-05,-0.056
1.273000e-05,-0.052
1.273200e-05,-0.056
1.273400e-05,-0.054
1.273600e-05,-0.058
1.273800e-05,-0.056
1.274000e-05,-0.06
1.274200e-05,-0.056
1.274400e-05,-0.06
1.274600e-05,-0.058
1.274800e-05,-0.062
1.275000e-05,-0.058
1.275200e-05,-0.064
1.275400e-05,-0.058
1.275600e-05,-0.062
1.275800e-05,-0.058
1.276000e-05,-0.064
1.276200e-05,-0.06
1.276400e-05,-0.064
1.276600e-05,-0.06
1.276800e-05,-0.062
1.277000e-05,-0.058
1.277200e-05,-0.06
1.277400e-05,-0.058
1.277600e-05,-0.06
1.277800e-05,-0.056
1.278000e-05,-0.056
1.278200e-05,-0.05
1.278400e-05,-0.05
1.278600e-05,-0.046
1.278800e-05,-0.046
1.279000e-05,-0.038
1.279200e-05,-0.034
1.279400e-05,-0.01
1.279600e-05,-0.004
1.279800e-05,0.062
1.280000e-05,0.072
1.280200e-05,0.136
1.280400e-05,0.142
1.280600e-05,0.16
1.280800e-05,0.142
1.281000e-05,0.16
1.281200e-05,0.12
1.281400e-05,0.138
1.281600e-05,0.104
1.281800e-05,0.116
1.282000e-05,0.102
1.282200e-05,0.108
1.282400e-05,0.096
1.282600e-05,0.104
1.282800e-05,0.082
1.283000e-05,0.094
1.283200e-05,0.068
1.283400e-05,0.082
1.283600e-05,0.06
1.283800e-05,0.068
1.284000e-05,0.052
1.284200e-05,0.06
1.284400e-05,0.046
1.284600e-05,0.052
1.284800e-05,0.038
1.285000e-05,0.042
1.285200e-05,0.026
1.285400e-05,0.038
1.285600e-05,0.024
1.285800e-05,0.028
1.286000e-05,0.012
1.286200e-05,0.022
1.286400e-05,0.008
1.286600e-05,0.016
1.286800e-05,0.002
1.287000e-05,0.008
1.287200e-05,-0.006
1.287400e-05,0
1.287600e-05,-0.012
1.287800e-05,-0.006
1.288000e-05,-0.016
1.288200e-05,-0.012
1.288400e-05,-0.022
1.288600e-05,-0.016
1.288800e-05,-0.028
1.289000e-05,-0.022
1.289200e-05,-0.032
1.289400e-05,-0.026
1.289600e-05,-0.036
1.289800e-05,-0.032
1.290000e-05,-0.04
1.290200e-05,-0.036
1.290400e-05,-0.046
1.290600e-05,-0.038
1.290800e-05,-0.046
1.291000e-05,-0.044
1.291200e-05,-0.05
1.291400e-05,-0.046
1.291600e-05,-0.052
1.291800e-05,-0.048
1.292000e-05,-0.054
1.292200e-05,-0.05
1.292400e-05,-0.054
1.292600e-05,-0.052
1.292800e-05,-0.056
1.293000e-05,-0.052
1.293200e-05,-0.056
1.293400e-05,-0.054
1.293600e-05,-0.058
1.293800e-05,-0.056
1.294000e-05,-0.06
1.294200e-05,-0.056
1.294400e-05,-0.06
1.294600e-05,-0.058
1.294800e-05,-0.06
1.295000e-05,-0.058
1.295200e-05,-0.064
1.295400e-05,-0.058
1.295600e-05,-0.062
1.295800e-05,-0.06
1.296000e-05,-0.064
1.296200e-05,-0.062
1.296400e-05,-0.062
1.296600e-05,-0.06
1.296800e-05,-0.064
1.297000e-05,-0.06
1.297200e-05,-0.062
1.297400e-05,-0.058
1.297600e-05,-0.06
1.297800e-05,-0.056
1.298000e-05,-0.056
1.298200e-05,-0.052
1.298400e-05,-0.052
1.298600e-05,-0.044
1.298800e-05,-0.046
1.299000e-05,-0.038
1.299200e-05,-0.036
1.299400e-05,-0.012
1.299600e-05,-0.002
1.299800e-05,0.062
1.300000e-05,0.07
1.300200e-05,0.136
1.300400e-05,0.14
1.300600e-05,0.16
1.300800e-05,0.142
1.301000e-05,0.16
1.301200e-05,0.116
1.301400e-05,0.136
1.301600e-05,0.106
1.301800e-05,0.114
1.302000e-05,0.104
1.302200e-05,0.108
1.302400e-05,0.096
1.302600e-05,0.104
1.302800e-05,0.082
1.303000e-05,0.094
1.303200e-05,0.068
1.303400e-05,0.08
1.303600e-05,0.06
1.303800e-05,0.068
1.304000e-05,0.052
1.304200e-05,0.06
1.304400e-05,0.044
1.304600e-05,0.052
1.304800e-05,0.036
1.305000e-05,0.044
1.305200e-05,0.028
1.305400e-05,0.036
1.305600e-05,0.02
1.305800e-05,0.03
1.306000e-05,0.014
1.306200e-05,0.022
1.306400e-05,0.008
1.306600e-05,0.014
1.306800e-05,0
1.307000e-05,0.008
1.307200e-05,-0.008
1.307400e-05,0
1.307600e-05,-0.014
1.307800e-05,-0.006
1.308000e-05,-0.018
1.308200e-05,-0.014
1.308400e-05,-0.024
1.308600e-05,-0.018
1.308800e-05,-0.026
1.309000e-05,-0.02
1.309200e-05,-0.032
1.309400e-05,-0.026
1.309600e-05,-0.036
1.309800e-05,-0.03
1.310000e-05,-0.04
1.310200e-05,-0.036
1.310400e-05,-0.044
1.310600e-05,-0.038
1.310800e-05,-0.046
1.311000e-05,-0.044
1.311200e-05,-0.05
1.311400e-05,-0.046
1.311600e-05,-0.052
1.311800e-05,-0.05
1.312000e-05,-0.054
1.312200e-05,-0.05
1.312400e-05,-0.054
1.312600e-05,-0.05
1.312800e-05,-0.056
1.313000e-05,-0.052
1.313200e-05,-0.058
1.313400e-05,-0.054
1.313600e-05,-0.058
1.313800e-05,-0.056
1.314000e-05,-0.06
1.314200e-05,-0.056
1.314400e-05,-0.06
1.314600e-05,-0.056
1.314800e-05,-0.062
1.315000e-05,-0.058
1.315200e-05,-0.062
1.315400e-05,-0.056
1.315600e-05,-0.062
1.315800e-05,-0.06
1.316000e-05,-0.064
1.316200e-05,-0.06
1.316400e-05,-0.064
1.316600e-05,-0.06
1.316800e-05,-0.064
1.317000e-05,-0.058
1.317200e-05,-0.062
1.317400e-05,-0.058
1.317600e-05,-0.06
1.317800e-05,-0.054
1.318000e-05,-0.058
1.318200e-05,-0.05
1.318400e-05,-0.05
1.318600e-05,-0.046
1.318800e-05,-0.046
1.319000e-05,-0.036
1.319200e-05,-0.034
1.319400e-05,-0.008
1.319600e-05,-0.002
1.319800e-05,0.06
1.320000e-05,0.07
1.320200e-05,0.134
1.320400e-05,0.14
1.320600e-05,0.16
1.320800e-05,0.142
1.321000e-05,0.16
1.321200e-05,0.116
1.321400e-05,0.138
1.321600e-05,0.106
1.321800e-05,0.114
1.322000e-05,0.104
1.322200e-05,0.108
1.322400e-05,0.096
1.322600e-05,0.102
1.322800e-05,0.082
1.323000e-05,0.096
1.323200e-05,0.07
1.323400e-05,0.082
1.323600e-05,0.058
1.323800e-05,0.068
1.324000e-05,0.052
1.324200e-05,0.06
1.324400e-05,0.044
1.324600e-05,0.05
1.324800e-05,0.036
1.325000e-05,0.046
1.325200e-05,0.028
1.325400e-05,0.036
1.325600e-05,0.024
1.325800e-05,0.03
1.326000e-05,0.014
1.326200e-05,0.022
1.326400e-05,0.006
1.326600e-05,0.014
1.326800e-05,0.002
1.327000e-05,0.008
1.327200e-05,-0.006
1.327400e-05,0.002
1.327600e-05,-0.014
1.327800e-05,-0.006
1.328000e-05,-0.018
1.328200e-05,-0.012
1.328400e-05,-0.022
1.328600e-05,-0.018
1.328800e-05,-0.03
1.329000e-05,-0.024
1.329200e-05,-0.034
1.329400e-05,-0.028
1.329600e-05,-0.036
1.329800e-05,-0.032
1.330000e-05,-0.038
1.330200e-05,-0.036
1.330400e-05,-0.044
1.330600e-05,-0.038
1.330800e-05,-0.046
1.331000e-05,-0.044
1.331200e-05,-0.052
1.331400e-05,-0.048
1.331600e-05,-0.052
1.331800e-05,-0.048
1.332000e-05,-0.052
1.332200e-05,-0.048
1.332400e-05,-0.054
1.332600e-05,-0.052
1.332800e-05,-0.056
1.333000e-05,-0.05
1.333200e-05,-0.056
1.333400e-05,-0.054
1.333600e-05,-0.06
1.333800e-05,-0.056
1.334000e-05,-0.06
1.334200e-05,-0.058
1.334400e-05,-0.06
1.334600e-05,-0.058
1.334800e-05,-0.062
1.335000e-05,-0.058
1.335200e-05,-0.062
1.335400e-05,-0.06
1.335600e-05,-0.064
1.335800e-05,-0.06
1.336000e-05,-0.064
1.336200e-05,-0.062
1.336400e-05,-0.062
1.336600e-05,-0.06
1.336800e-05,-0.064
1.337000e-05,-0.06
1.337200e-05,-0.062
1.337400e-05,-0.058
1.337600e-05,-0.06
1.337800e-05,-0.056
1.338000e-05,-0.056
1.338200e-05,-0.052
1.338400e-05,-0.052
1.338600e-05,-0.046
1.338800e-05,-0.044
1.339000e-05,-0.036
1.339200e-05,-0.036
1.339400e-05,-0.01
1.339600e-05,-0.004
1.339800e-05,0.062
1.340000e-05,0.07
1.340200e-05,0.136
1.340400e-05,0.142
1.340600e-05,0.162
1.340800e-05,0.142
1.341000e-05,0.16
1.341200e-05,0.116
1.341400e-05,0.14
1.341600e-05,0.106
1.341800e-05,0.114
1.342000e-05,0.104
1.342200e-05,0.11
1.342400e-05,0.094
1.342600e-05,0.104
1.342800e-05,0.082
1.343000e-05,0.094
1.343200e-05,0.07
1.343400e-05,0.08
1.343600e-05,0.058
1.343800e-05,0.068
1.344000e-05,0.052
1.344200e-05,0.06
1.344400e-05,0.044
1.344600e-05,0.052
1.344800e-05,0.036
1.345000e-05,0.044
1.345200e-05,0.028
1.345400e-05,0.038
1.345600e-05,0.022
1.345800e-05,0.03
1.346000e-05,0.016
1.346200e-05,0.022
1.346400e-05,0.008
1.346600e-05,0.014
1.346800e-05,0
1.347000e-05,0.006
1.347200e-05,-0.008
1.347400e-05,0.002
1.347600e-05,-0.012
1.347800e-05,-0.006
1.348000e-05,-0.02
1.348200e-05,-0.014
1.348400e-05,-0.022
1.348600e-05,-0.02
1.348800e-05,-0.03
1.349000e-05,-0.024
1.349200e-05,-0.032
1.349400e-05,-0.028
1.349600e-05,-0.036
1.349800e-05,-0.03
1.350000e-05,-0.04
1.350200e-05,-0.036
1.350400e-05,-0.044
1.350600e-05,-0.04
1.350800e-05,-0.05
1.351000e-05,-0.044
1.351200e-05,-0.05
1.351400e-05,-0.046
1.351600e-05,-0.052
1.351800e-05,-0.048
1.352000e-05,-0.052
1.352200e-05,-0.048
1.352400e-05,-0.054
1.352600e-05,-0.05
1.352800e-05,-0.056
1.353000e-05,-0.05
1.353200e-05,-0.056
1.353400e-05,-0.054
1.353600e-05,-0.058
1.353800e-05,-0.056
1.354000e-05,-0.058
1.354200e-05,-0.056
1.354400e-05,-0.06
1.354600e-05,-0.058
1.354800e-05,-0.062
1.355000e-05,-0.058
1.355200e-05,-0.062
1.355400e-05,-0.06
1.355600e-05,-0.064
1.355800e-05,-0.06
1.356000e-05,-0.064
1.356200e-05,-0.06
1.356400e-05,-0.064
1.356600e-05,-0.06
1.356800e-05,-0.062
1.357000e-05,-0.06
1.357200e-05,-0.064
1.357400e-05,-0.058
1.357600e-05,-0.06
1.357800e-05,-0.056
1.358000e-05,-0.056
1.358200e-05,-0.052
1.358400e-05,-0.052
1.358600e-05,-0.044
1.358800e-05,-0.046
1.359000e-05,-0.034
1.359200e-05,-0.036
1.359400e-05,-0.01
1.359600e-05,-0.004
1.359800e-05,0.062
1.360000e-05,0.072
1.360200e-05,0.136
1.360400e-05,0.142
1.360600e-05,0.162
1.360800e-05,0.142
1.361000e-05,0.16
1.361200e-05,0.114
1.361400e-05,0.138
1.361600e-05,0.106
1.361800e-05,0.114
1.362000e-05,0.104
1.362200e-05,0.11
1.362400e-05,0.094
1.362600e-05,0.104
1.362800e-05,0.082
1.363000e-05,0.096
1.363200e-05,0.068
1.363400e-05,0.08
1.363600e-05,0.058
1.363800e-05,0.068
1.364000e-05,0.052
1.364200e-05,0.058
1.364400e-05,0.046
1.364600e-05,0.052
1.364800e-05,0.038
1.365000e-05,0.044
1.365200e-05,0.026
1.365400e-05,0.036
1.365600e-05,0.022
1.365800e-05,0.03
1.366000e-05,0.014
1.366200e-05,0.02
1.366400e-05,0.006
1.366600e-05,0.014
1.366800e-05,0
1.367000e-05,0.008
1.367200e-05,-0.008
1.367400e-05,0
1.367600e-05,-0.014
1.367800e-05,-0.006
1.368000e-05,-0.018
1.368200e-05,-0.014
1.368400e-05,-0.022
1.368600e-05,-0.016
1.368800e-05,-0.026
1.369000e-05,-0.022
1.369200e-05,-0.032
1.369400e-05,-0.028
1.369600e-05,-0.036
1.369800e-05,-0.032
1.370000e-05,-0.04
1.370200e-05,-0.036
1.370400e-05,-0.044
1.370600e-05,-0.04
1.370800e-05,-0.048
1.371000e-05,-0.044
1.371200e-05,-0.05
1.371400e-05,-0.046
1.371600e-05,-0.05
1.371800e-05,-0.048
1.372000e-05,-0.054
1.372200e-05,-0.048
1.372400e-05,-0.054
1.372600e-05,-0.05
1.372800e-05,-0.056
1.373000e-05,-0.052
1.373200e-05,-0.056
1.373400e-05,-0.054
1.373600e-05,-0.058
1.373800e-05,-0.056
1.374000e-05,-0.06
1.374200e-05,-0.056
1.374400e-05,-0.062
1.374600e-05,-0.058
1.374800e-05,-0.06
1.375000e-05,-0.058
1.375200e-05,-0.064
1.375400e-05,-0.058
1.375600e-05,-0.064
1.375800e-05,-0.058
1.376000e-05,-0.064
1.376200e-05,-0.058
1.376400e-05,-0.064
1.376600e-05,-0.06
1.376800e-05,-0.064
1.377000e-05,-0.06
1.377200e-05,-0.064
1.377400e-05,-0.058
1.377600e-05,-0.058
1.377800e-05,-0.054
1.378000e-05,-0.056
1.378200e-05,-0.05
1.378400e-05,-0.052
1.378600e-05,-0.044
1.378800e-05,-0.044
1.379000e-05,-0.038
1.379200e-05,-0.038
1.379400e-05,-0.008
1.379600e-05,-0.002
1.379800e-05,0.062
1.380000e-05,0.072
1.380200e-05,0.136
1.380400e-05,0.142
1.380600e-05,0.16
1.380800e-05,0.142
1.381000e-05,0.16
1.381200e-05,0.116
1.381400e-05,0.14
1.381600e-05,0.108
1.381800e-05,0.114
1.382000e-05,0.102
1.382200e-05,0.108
1.382400e-05,0.096
1.382600e-05,0.104
1.382800e-05,0.082
1.383000e-05,0.096
1.383200e-05,0.07
1.383400e-05,0.082
1.383600e-05,0.06
1.383800e-05,0.07
1.384000e-05,0.052
1.384200e-05,0.058
1.384400e-05,0.046
1.384600e-05,0.05
1.384800e-05,0.036
1.385000e-05,0.046
1.385200e-05,0.028
1.385400e-05,0.036
1.385600e-05,0.022
1.385800e-05,0.028
1.386000e-05,0.014
1.386200e-05,0.02
1.386400e-05,0.008
1.386600e-05,0.016
1.386800e-05,0.002
1.387000e-05,0.008
1.387200e-05,-0.006
1.387400e-05,0
1.387600e-05,-0.014
1.387800e-05,-0.006
1.388000e-05,-0.018
1.388200e-05,-0.012
1.388400e-05,-0.024
1.388600e-05,-0.018
1.388800e-05,-0.028
1.389000e-05,-0.024
1.389200e-05,-0.032
1.389400e-05,-0.028
1.389600e-05,-0.038
1.389800e-05,-0.032
1.390000e-05,-0.04
1.390200e-05,-0.036
1.390400e-05,-0.044
1.390600e-05,-0.038
1.390800e-05,-0.048
1.391000e-05,-0.044
1.391200e-05,-0.05
1.391400e-05,-0.046
1.391600e-05,-0.052
1.391800e-05,-0.05
1.392000e-05,-0.052
1.392200e-05,-0.048
1.392400e-05,-0.054
1.392600e-05,-0.05
1.392800e-05,-0.056
1.393000e-05,-0.052
1.393200e-05,-0.058
1.393400e-05,-0.054
1.393600e-05,-0.058
1.393800e-05,-0.054
1.394000e-05,-0.058
1.394200e-05,-0.056
1.394400e-05,-0.06
1.394600e-05,-0.056
1.394800e-05,-0.062
1.395000e-05,-0.058
1.395200e-05,-0.062
1.395400e-05,-0.06
1.395600e-05,-0.064
1.395800e-05,-0.06
1.396000e-05,-0.066
1.396200e-05,-0.062
1.396400e-05,-0.064
1.396600e-05,-0.062
1.396800e-05,-0.064
1.397000e-05,-0.06
1.397200e-05,-0.064
1.397400e-05,-0.058
1.397600e-05,-0.058
1.397800e-05,-0.056
1.398000e-05,-0.056
1.398200e-05,-0.05
1.398400e-05,-0.052
1.398600e-05,-0.044
1.398800e-05,-0.046
1.399000e-05,-0.036
1.399200e-05,-0.036
1.399400e-05,-0.008
1.399600e-05,-0.004
1.399800e-05,0.064
1.400000e-05,0.07
1.400200e-05,0.134
1.400400e-05,0.14
1.400600e-05,0.16
1.400800e-05,0.142
1.401000e-05,0.16
1.401200e-05,0.116
1.401400e-05,0.138
1.401600e-05,0.106
1.401800e-05,0.116
1.402000e-05,0.104
1.402200e-05,0.108
1.402400e-05,0.096
1.402600e-05,0.104
1.402800e-05,0.082
1.403000e-05,0.092
1.403200e-05,0.068
1.403400e-05,0.082
1.403600e-05,0.06
1.403800e-05,0.07
1.404000e-05,0.052
1.404200e-05,0.058
1.404400e-05,0.046
1.404600e-05,0.052
1.404800e-05,0.038
1.405000e-05,0.044
1.405200e-05,0.03
1.405400e-05,0.036
1.405600e-05,0.022
1.405800e-05,0.028
1.406000e-05,0.014
1.406200e-05,0.022
1.406400e-05,0.008
1.406600e-05,0.014
1.406800e-05,0
1.407000e-05,0.008
1.407200e-05,-0.008
1.407400e-05,0
1.407600e-05,-0.014
1.407800e-05,-0.006
1.408000e-05,-0.02
1.408200e-05,-0.014
1.408400e-05,-0.024
1.408600e-05,-0.018
1.408800e-05,-0.028
1.409000e-05,-0.024
1.409200e-05,-0.032
1.409400e-05,-0.026
1.409600e-05,-0.036
1.409800e-05,-0.03
1.410000e-05,-0.04
1.410200e-05,-0.036
1.410400e-05,-0.044
1.410600e-05,-0.04
1.410800e-05,-0.046
1.411000e-05,-0.042
1.411200e-05,-0.052
1.411400e-05,-0.046
1.411600e-05,-0.052
1.411800e-05,-0.05
1.412000e-05,-0.054
1.412200e-05,-0.05
1.412400e-05,-0.054
1.412600e-05,-0.048
1.412800e-05,-0.056
1.413000e-05,-0.05
1.413200e-05,-0.058
1.413400e-05,-0.054
1.413600e-05,-0.058
1.413800e-05,-0.056
1.414000e-05,-0.06
1.414200e-05,-0.056
1.414400e-05,-0.064
1.414600e-05,-0.056
1.414800e-05,-0.062
1.415000e-05,-0.058
1.415200e-05,-0.062
1.415400e-05,-0.058
1.415600e-05,-0.064
1.415800e-05,-0.06
1.416000e-05,-0.064
1.416200e-05,-0.06
1.416400e-05,-0.064
1.416600e-05,-0.06
1.416800e-05,-0.064
1.417000e-05,-0.06
1.417200e-05,-0.062
1.417400e-05,-0.06
1.417600e-05,-0.06
1.417800e-05,-0.056
1.418000e-05,-0.056
1.418200e-05,-0.052
1.418400e-05,-0.052
1.418600e-05,-0.046
1.418800e-05,-0.046
1.419000e-05,-0.034
1.419200e-05,-0.038
1.419400e-05,-0.01
1.419600e-05,-0.006
1.419800e-05,0.062
1.420000e-05,0.07
1.420200e-05,0.134
